,uid,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,DATE,TIME,PERCENT,MONEY,QUANTITY,ORGINAL,CARDINAL,label
5644,b6be6850-987d-5606-b814-a7f89c09fe95,2,1,0,1,2,2,1,0,0,0,0,2,0,0,0,0,0,0,1
855,6007740c-3680-51af-8302-8e52077909de,11,1,0,5,10,1,0,0,0,0,0,9,0,0,0,1,0,6,1
8092,cba16ffe-4318-50b3-9046-3f7b3d7f8695,3,0,0,5,0,6,0,0,0,0,0,2,1,0,0,0,0,1,1
472,dff4c185-5eb5-5418-896d-b636367f5504,4,0,0,12,0,0,0,0,0,1,0,5,0,0,0,0,0,5,1
7381,7c42211b-fde6-5505-82ee-24564ab57a8a,13,0,1,6,14,0,0,0,0,0,0,7,1,3,1,0,0,3,1
19836,7992a792-d974-5dab-a075-e11db34eca9c,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,f7251ceb-3e60-540f-958a-f39575b44f1c,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
9499,b26bfaea-ff8f-50cd-9553-f925d940f232,9,6,0,17,9,0,1,0,0,0,0,16,1,0,0,1,0,12,1
6220,7a3e3197-8fa2-55f4-9d62-424ccfd63153,8,1,0,10,2,3,1,0,0,0,0,1,2,0,0,0,0,5,1
10407,51af5476-e91f-57a7-b1fd-e441d9b51fcf,44,12,1,22,15,9,2,0,0,0,0,87,8,0,2,4,0,70,0
10644,5945004b-7085-56d1-804f-7dd212f17c8e,8,2,0,1,1,1,0,0,0,0,0,8,1,0,0,0,0,1,0
9624,b31c2b9f-f737-5869-9df2-962ef876c134,7,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
13177,3ab87d8c-b2f2-5703-902f-b8f0d7a5fcb4,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19785,4f6fd955-4d47-5eb5-873a-df48e704ed0b,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9641,d52ac011-1cce-5192-9ea2-37ebcb43d3cf,5,0,1,3,4,1,0,0,0,1,0,9,1,0,0,0,0,0,1
508,f8989276-3305-5c1a-9611-2daa6b2a4974,17,7,3,6,7,1,0,0,0,0,0,1,0,0,0,0,0,1,1
19975,47ec9ba9-6377-5118-a9ca-df3a92926fc6,2,2,0,5,2,0,0,0,1,0,0,13,2,0,0,0,0,0,0
2661,7a006f07-8994-5ae9-8c82-984207b6fe80,5,1,1,3,7,2,0,1,0,0,0,9,0,0,0,0,0,11,1
4347,6f97a393-4b82-5b26-ab04-f7d952df7617,14,1,1,3,5,0,0,0,0,0,0,7,6,0,0,0,0,14,1
13658,b182ea07-3926-5f55-9040-f3d2c7ab1133,198,7,16,55,25,2,2,2,0,0,0,126,5,0,0,0,0,47,0
17711,dfb95c71-49ad-5ad4-8f44-5c90160b3692,11,31,1,15,33,1,0,0,0,0,0,14,0,0,1,0,0,5,0
9803,71d38f31-a4ec-5821-9f2b-2aaa8c7f965f,5,6,1,4,8,0,0,0,0,0,2,2,0,0,0,0,0,0,1
7929,e811c4de-ef23-57ce-99b8-1346d6c6e6c2,3,0,0,3,2,0,0,0,0,0,0,4,1,0,0,0,0,2,1
14655,c71b6383-ed82-54af-ab3c-814f3eadc179,9,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14731,a280eaa8-c55d-5bb2-936e-a64f0889e45d,42,15,21,34,42,15,2,1,1,0,2,112,47,0,2,24,0,140,0
12671,997bf86b-aeb3-5eec-b1e7-c4b9f8d40095,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0
15053,4c7561c2-0412-5c40-a115-38886f3627eb,3,0,2,8,2,0,0,0,0,0,0,8,0,0,0,0,0,8,0
2330,b8c25fa0-026f-5228-a5ea-7b3f7c0b79b0,6,1,0,9,6,0,1,1,0,0,0,15,4,0,1,2,0,17,1
12375,5392a904-b167-5b51-a596-fbaf8a804aa6,5,4,0,6,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10283,dcdf67df-3b7a-55ec-b326-f70cc7280dc1,20,6,0,7,8,2,0,0,0,0,0,14,1,1,1,4,0,11,0
872,a268362f-2d29-51c4-ae74-a3e478749a57,0,1,0,3,4,0,0,2,0,0,0,5,0,0,0,0,0,1,1
18524,bf21670f-308c-5c95-9878-81759ebb8595,10,3,1,11,11,1,0,0,0,0,0,11,2,0,0,2,0,6,0
14004,5e6fb7aa-97d0-5eff-a18d-4e258e0decc7,2,2,0,6,6,6,0,0,0,0,0,8,0,0,0,3,0,3,0
8936,685f18c9-3a64-5e41-923d-d64c9752cee2,27,1,0,9,11,0,0,2,0,0,0,6,1,0,0,2,0,9,1
9117,bd6b694c-8ca5-5480-89a2-8a3733debf9e,8,6,0,27,2,0,0,0,0,0,0,10,1,0,3,3,0,17,1
18039,cebfed31-2903-589d-bbbf-f925dbf297a8,10,0,0,3,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0
11091,ade1478a-27c2-5e8a-8c1d-caa8563c9521,8,4,0,2,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0
12133,99976b27-7029-53b8-8c46-7e5450ede28a,12,0,0,9,2,0,1,1,0,0,0,7,2,0,0,0,0,1,0
3780,d96fca8f-c8db-5362-8c24-5e7889dde11a,10,2,2,10,1,0,0,0,0,1,0,3,1,0,0,1,0,5,1
5266,36a8960c-cb75-58e7-9f7d-f1ff0dd10845,4,1,2,6,0,2,2,0,0,0,0,4,0,0,0,1,0,4,1
17406,77cc1acc-9619-55cb-862a-95cca07001b2,6,0,0,12,2,0,0,0,0,0,0,7,0,0,8,0,0,9,0
13562,12cea9ef-d82f-5227-8dab-aaca2c6ef351,1,3,0,7,3,0,0,0,0,0,0,2,0,1,0,0,0,11,0
1010,5cba5bbd-c8ec-5e14-ac83-6ea5263610aa,5,3,1,2,2,1,0,0,0,0,0,8,5,0,0,0,0,3,1
7047,2ba78700-6ace-5bfc-bf11-40eae4ac26ff,19,4,0,8,11,0,0,1,0,0,0,12,7,0,0,1,0,6,1
18401,b00d01f8-d03d-55ed-9808-399ea2a82b8c,3,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9623,9827b39c-ab4b-5587-92c9-c0c4a1472704,5,2,0,6,2,1,0,0,0,0,0,3,0,0,0,0,0,2,1
8436,ae7e2396-b6f8-5678-beb6-374cb05cac88,0,0,2,1,7,0,0,1,0,0,0,2,0,0,0,1,0,3,1
16027,dac8819e-c9ac-522f-9308-4f264ca8c5c1,3,1,0,6,4,0,2,0,0,0,0,3,0,0,0,0,0,3,0
4828,71f86e5f-370c-5ace-aa64-70b54db4e17a,3,5,0,4,19,3,1,0,0,0,0,21,0,7,3,0,0,2,1
15149,0f52c166-00ce-5dc5-9093-f6bb47ddeff5,0,2,7,5,11,7,0,0,0,0,0,9,5,0,0,2,0,9,0
2053,5e7a6a55-cae2-5b82-bce7-c154fa7d5872,8,1,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1
8357,b319f543-68fb-5f5d-981d-e4e4af272b52,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,7,1
9672,1b00fea5-d550-53db-b98d-e670181c2a4d,2,0,0,7,7,0,0,0,0,1,0,3,0,0,0,0,0,2,1
12316,a0b0a245-dcbb-5843-85eb-cddd09cc4c41,10,2,0,6,3,0,1,0,0,0,0,3,0,0,0,0,0,5,0
5668,a112160c-6b6e-5bc8-8464-48e4b52642ef,5,1,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,4,1
11419,355626c8-9614-5078-9901-b223bfe72556,3,0,2,2,4,0,0,0,0,0,0,7,0,0,0,0,0,1,0
6130,c383ed26-d5bf-5759-a8b1-976acef0fd57,1,1,0,1,1,0,0,0,0,0,0,3,2,0,0,2,0,3,1
5832,fed3e582-8ce6-565b-a37c-ec9589990e05,4,1,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,4,1
19270,3c2bb0ea-6d30-5a47-9005-576146b2fd28,2,0,0,2,10,1,0,0,0,0,0,3,0,1,1,0,0,7,0
8239,69dc55f7-a7f8-5379-a7f4-b5c252af340a,41,7,11,22,18,3,0,1,0,0,0,74,37,0,0,8,0,72,1
1685,b636d40c-1fc3-5d9c-a918-56b4547e63a4,7,2,0,12,6,0,0,0,0,1,0,11,0,0,0,0,0,8,1
14193,931a488d-0e28-57ce-86c8-20c80cff0508,4,3,0,5,9,0,0,0,0,0,0,7,0,0,0,0,0,7,0
9257,a3d90162-2495-5b6e-9563-e9f070771aba,3,6,2,10,4,0,0,0,0,0,0,10,0,3,0,0,0,7,1
15947,0c70403f-4333-53d7-adf5-289788696be0,2,0,0,3,12,0,0,0,0,0,0,16,0,0,0,0,0,10,0
1419,cedf81d2-cb65-5c6a-82f5-b0daf83daa1f,8,0,0,6,4,0,1,1,0,0,0,15,0,0,0,7,0,47,1
1187,3359dac9-1879-56fb-9365-d372a60f411b,9,2,0,2,1,0,0,0,0,0,0,6,0,0,0,0,0,1,1
1276,ef0854cb-00fe-5eef-8043-19ed1f765784,21,10,3,8,22,5,0,0,0,0,0,19,7,0,0,1,0,24,1
18891,48e73132-94eb-593e-8838-56c711d1e55d,5,1,0,3,7,0,0,0,0,0,0,2,1,0,0,5,0,59,0
11594,ca219e70-4419-5953-8112-92a6be653353,4,4,0,3,2,0,3,1,0,0,0,3,0,0,0,0,0,0,0
4819,1e692302-aa13-5f2b-ae0c-65b7e854bb10,2,0,0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,1,1
3012,4c7166ed-f361-5095-83ad-4c0ef30a5170,3,0,0,7,8,2,0,0,0,1,0,4,0,0,0,0,0,4,1
689,bbd85131-631a-54b0-bd95-c2706ae60c82,16,0,1,4,12,0,0,0,0,0,0,9,1,0,0,0,0,1,1
744,7d055da1-774c-57be-9b5c-1766d1901a0a,7,0,0,3,4,0,0,0,0,0,0,3,2,0,0,8,0,11,1
328,b4ec0d22-0a1a-54da-bf5f-a63d6be6a799,1,2,0,1,1,0,0,0,0,0,0,6,0,1,0,0,0,8,1
4116,0e5c4af7-4e68-5cb8-ba9b-32fff3ed3c83,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,7,1
2744,f74d867f-634b-551f-9091-bd389cac6dff,24,17,0,19,31,3,1,0,0,1,0,36,0,1,0,1,0,18,1
4690,8f445a0d-8124-55d6-9304-365179d6a057,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,1
18047,cb814b6c-049f-5abb-bb7b-20e91963f32c,6,4,0,6,13,0,0,0,0,0,0,2,3,0,0,0,0,2,0
12493,8b0a9e52-dd4d-50fc-b2dd-e89319536759,0,1,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12187,e123c14c-1c52-55bf-ad69-db6e82261a8d,1,1,0,1,1,0,1,0,0,0,0,2,0,0,0,1,0,2,0
18368,3fd6a652-68d6-54e1-bcd3-8f63ce614c4c,0,1,2,23,2,1,0,0,0,0,0,17,0,0,0,0,0,5,0
9201,0d63d439-eb5f-5a99-9b46-dfac36bdafb5,5,3,2,11,7,0,3,0,0,0,0,6,0,0,7,1,0,8,1
8246,96126e8c-7106-578a-84ad-e40082470e01,2,0,0,3,1,0,0,0,0,0,0,7,0,0,2,0,0,1,1
1084,622b9d15-63ed-584f-9acd-b3ad842033e3,10,0,0,1,2,0,0,2,0,0,0,5,1,0,0,1,0,0,1
4409,3adb9d93-3866-5653-a02b-00e950c9b854,2,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1
19802,b0c03102-f823-5a83-a0f8-b911b5f7e835,2,1,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12767,1f371139-d977-53cd-9b68-36b74c4231a9,2,3,0,0,5,0,0,0,0,1,1,4,0,0,0,0,0,3,0
15758,93f53ed7-28d3-5b6d-bcd3-2064cba20a94,1,2,0,3,4,0,0,1,0,0,0,6,0,0,1,0,0,4,0
11855,f9fefc01-0e74-53ba-afc9-bae7ccbe79ea,5,3,0,6,20,5,0,0,0,0,0,10,0,0,0,0,0,9,0
7423,cb30bd64-0021-5cfd-8780-1a2cf87f4424,17,8,2,4,7,0,0,0,0,0,1,10,1,0,0,0,0,7,1
6256,ccd35ef5-6438-586e-8619-24459f7410fc,14,0,1,8,1,0,0,0,0,0,0,11,0,0,0,10,0,16,1
12392,a9dbf804-0c12-52c5-99f5-398ed22ba960,0,0,0,0,3,0,0,0,0,0,0,8,0,0,10,4,0,2,0
19902,cff9eb92-b640-5e8c-8e88-eb12bc9cd948,7,7,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
4831,98b787f9-c925-53ef-87af-6dc075e3382f,1,2,1,1,2,0,0,1,0,0,1,3,1,0,0,0,0,1,1
11284,33d7ab7b-0718-5d3a-8fbb-da2af8a4e339,1,0,0,3,4,0,2,0,0,0,0,6,0,0,0,3,0,24,0
13548,ce1ee6f6-1c2d-50f5-8779-aa8e6e7534a8,3,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8879,f96e86bf-be42-5fe4-8eb2-90baeff16be7,5,0,1,9,1,0,0,1,0,0,0,7,3,0,0,0,0,7,1
17495,bd44e0a1-fe86-5b7b-8f20-cf34cf1b5958,6,2,1,10,2,0,0,0,0,0,0,8,0,0,0,0,0,12,0
842,dd34ec3d-5ccd-5123-855e-737998f1a903,2,0,0,0,3,1,0,0,0,0,0,5,0,1,0,0,0,0,1
8272,934e15c2-66b1-5dcd-9cf3-bff503c54f4a,35,18,1,19,22,1,1,1,0,0,0,26,3,0,3,4,0,17,1
12913,b45020a3-4512-5427-a01c-472acda8f560,1,0,0,6,1,1,0,0,0,0,0,2,1,0,0,0,0,2,0
18987,8c630caa-22ec-5e5b-9168-838be1da67f2,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0
16479,786f16e9-8bf5-5565-b262-54b8a011569c,1,0,0,1,2,0,0,0,0,0,0,4,1,0,1,0,0,2,0
5905,c6acf1d1-1e58-583b-9b63-cc40d744ce23,10,0,0,8,0,1,0,0,0,0,0,4,0,0,0,0,0,3,1
13671,8b2987e5-0a9b-5d47-8820-305c643a0d61,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0
4879,b3664cb2-cab2-5706-9820-a789a7a192e6,11,0,0,9,12,0,0,0,0,0,0,14,0,0,0,0,0,6,1
13238,9dbdb687-3a9e-55b6-9bd6-81fec6e469d0,4,6,1,3,5,0,0,0,0,0,0,2,1,0,0,0,0,1,0
7002,8224be7f-e831-593b-8281-8d475005165a,6,1,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,4,1
15426,33ae6504-ffb4-545c-9b08-cea5c2fc9d23,18,3,0,17,10,0,0,0,0,0,0,7,0,0,0,0,0,2,0
16083,6fbab467-ba9b-5380-adf6-33298f754d80,10,0,0,1,1,0,0,1,0,0,0,4,0,0,0,0,0,3,0
1615,f603b863-c0b0-5b03-b758-b350a493d13d,3,0,0,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,1
9470,604361cc-f276-52cd-b893-7be9c0512206,18,0,1,24,7,1,1,0,0,0,0,8,0,0,0,0,0,22,1
5215,490a105f-c8a1-5dbf-8f3b-8b80be35e6bd,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1
19737,f3261039-759a-58dc-aa27-d7cfa0014271,7,4,0,7,12,0,0,1,0,0,0,5,0,0,1,1,0,4,0
16909,7ce40141-048d-51c9-afac-7eb72d6aee58,18,1,1,7,10,1,0,3,0,0,0,9,3,0,0,0,0,4,0
12546,8ba5c0b2-4202-5724-8a51-1da4178e6cb3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19282,d4efa623-17b2-5c3d-8d13-9caa628f3f4e,3,1,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0
6253,e42de0b0-dd11-5c72-851d-05d2b43baed0,13,1,0,5,3,0,0,0,0,0,0,6,0,0,0,0,0,2,1
4445,1c308d02-7a1f-595f-a9c9-2d8d65c374a9,4,6,0,3,4,0,0,1,0,0,0,3,1,0,0,0,0,1,1
8871,82d9eab5-36e7-53da-89e9-34f687bd7d66,2,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,1
18467,67df1599-0c54-5bfb-8b2b-81e082eb06c0,2,1,0,2,0,1,0,0,0,1,0,12,0,0,0,0,0,19,0
17947,8bd2d283-106b-5f72-b7be-d40661165771,1,1,0,1,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0
11917,2e72f377-a417-5d3d-90f9-a3b8c9c6a833,15,8,1,11,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14550,dddff6e5-c935-551f-a3cf-fd9d5a604d2b,1,0,1,2,10,0,0,0,1,0,0,1,0,0,0,0,0,2,0
4341,bdd750cd-7eed-59d4-a309-f72202a12e6b,1,0,1,3,6,0,0,0,0,0,0,7,0,0,0,0,0,6,1
8927,309bf468-e741-501b-8751-4c3dc2580497,2,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,7,1
6200,52bdcfb2-f425-5582-9d53-b37a7e85cfe9,22,9,3,18,9,1,1,0,0,0,0,13,1,0,0,0,0,3,1
18566,a38934c0-1f6c-5c4b-afa7-d445760eb16c,6,1,0,11,8,0,0,0,0,0,0,15,2,0,0,0,0,6,0
17908,e24c73d8-c112-5e67-8683-f86e3869e818,9,1,0,8,5,1,0,0,0,0,0,9,0,0,0,0,0,2,0
11187,2da5861b-ab8f-5b05-ad0c-1e0583813c3b,19,7,0,9,4,0,0,0,0,0,0,15,2,0,0,0,0,6,0
2618,a74800b5-18d4-5cdb-b4f2-15ba991cadae,21,5,1,10,4,1,0,0,0,0,0,18,4,2,0,1,0,12,1
15838,2ca0c183-4f05-5a95-ad86-056fb332164c,0,0,0,4,2,0,0,1,0,0,1,8,8,0,1,0,0,16,0
12664,1a687519-1823-5590-9f35-f58eca4be84d,4,3,0,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2969,138f545b-0987-5bc1-aaea-de88a60e533f,4,0,3,4,5,0,1,0,0,0,0,8,0,4,0,9,0,12,1
15892,bbc1f39e-78c6-54c1-8fea-5d9e78677809,3,1,0,3,2,0,2,0,0,0,0,4,0,0,0,0,0,3,0
4067,f11c5e72-3cf7-5b54-91dc-7cfc534696d9,3,2,0,6,0,0,0,0,0,0,0,3,2,0,0,0,0,1,1
16099,89358fd3-8d66-5004-a97a-73ebe7521fd7,0,0,0,2,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0
9113,5d650d90-154c-5846-a9a2-58443c8da64a,3,4,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,3,1
8287,4243ba25-291f-5d0e-9fe9-ff8812009eec,19,23,1,27,39,20,3,0,0,0,0,91,3,0,1,3,0,112,1
14461,41c54366-2f5c-515f-9d21-7c95fd582ad5,4,0,0,6,0,0,0,0,0,0,0,10,0,16,1,0,0,1,0
15316,74a0639c-2cec-5cce-be5e-fd9502a59149,20,0,0,2,3,0,1,0,0,0,0,8,1,0,0,0,0,6,0
12808,5e179fc3-3a33-5ae4-b920-c8372eb3b10a,0,0,3,4,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0
14842,f84abd6c-7bd5-53dd-9c20-9f35b841173b,9,0,1,5,1,0,0,0,0,0,0,5,0,0,0,1,0,14,0
2709,8f9fdd74-ad66-5660-917d-0d324810f7dc,15,4,0,3,0,0,0,0,0,0,0,11,1,0,0,0,0,2,1
16319,bcdd1bf6-0609-5874-ae72-0c67f28f4f63,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,4c7561c2-0412-5c40-a115-38886f3627eb,3,0,2,8,2,0,0,0,0,0,0,8,0,0,0,0,0,8,1
6529,7e667a58-cc2f-581e-b564-4ca6ef1c187e,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1
19939,d1155d98-6eac-5429-9b9f-328f2f814ded,14,0,0,13,5,0,0,0,0,0,0,17,3,0,0,0,0,11,0
15699,44226bcd-dbc5-5c01-aae3-c13c0f3bb319,3,2,0,1,3,1,0,0,0,0,0,6,1,0,0,0,0,4,0
16632,bbf1d98e-3806-5d58-ab96-7d3aff16e6bb,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
19964,049b0bf2-380a-5abd-be5c-9c9dd0937f07,2,6,0,5,2,0,0,0,0,0,0,4,1,0,0,0,0,6,0
7819,3d95f3de-0fed-5970-a925-7723a9955c4c,4,0,0,2,1,0,1,0,0,0,0,5,0,0,1,0,0,0,1
6281,3b826ba4-0055-502d-b9b3-8f23b487c9ec,4,2,0,1,1,3,0,0,0,0,0,5,0,0,0,0,0,5,1
17426,7be72b6b-df9f-5ce9-a274-137f8a67ff64,2,4,0,4,19,7,0,0,0,1,0,5,0,0,0,0,0,0,0
12571,4b73e42b-ded0-5c35-a0f6-6cd64f011f4b,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18358,e09f5659-b5dd-5bf9-bfbb-dba700767eba,1,1,1,10,0,0,1,0,0,0,0,15,0,0,0,0,0,12,0
6587,02e5c806-5cfd-52d9-882f-3ea11358c776,3,0,0,13,4,0,0,0,0,0,0,50,1,0,0,0,0,28,1
10714,06e50b63-191f-51bd-870d-1f887af9809a,2,0,0,6,0,0,0,0,0,0,0,8,0,0,0,1,0,2,0
9940,37c4f64a-0477-5d49-8b9e-5417c3968fd3,0,0,0,6,4,1,0,0,0,0,0,6,0,0,0,0,0,5,1
10390,38d9dbf0-5354-5466-ad9e-5d6f3e686297,2,0,0,7,8,0,0,0,0,0,0,4,1,1,0,0,0,2,0
9583,fc54e594-00c9-5a7c-a894-2b4cf387dce1,8,0,0,4,3,0,0,0,0,0,0,2,1,0,0,0,0,11,1
7635,504cb684-d9ad-53c3-8043-f45c5797e90d,0,3,0,3,1,0,0,0,0,0,0,12,0,0,0,0,0,12,1
14913,824fd4e4-7a27-5f75-9db3-b33641ac7153,9,3,0,5,2,1,0,1,0,0,0,1,2,0,1,0,0,1,0
3437,be564cec-b949-5194-a9f6-e1f222e2ff9d,11,5,0,1,5,0,0,0,0,0,0,4,0,1,0,0,0,3,1
2862,07f894be-5601-510b-926b-709f8be0ffd7,0,1,0,1,0,0,0,0,0,0,0,1,1,0,5,0,0,0,1
3339,abc25499-509e-5c47-8679-765cea1a1a2f,8,2,0,5,2,8,0,0,0,0,0,4,0,0,0,0,0,1,1
4269,aada92ab-b647-55fd-9ca3-eb7694551f08,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1
11767,e6fc062b-bfc2-56f5-8f4a-288aebaebfd9,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0
10988,386cd625-fdd4-55d7-8a94-254b7823d000,3,2,0,5,15,0,0,0,0,0,0,5,0,0,1,0,0,3,0
18040,83e92242-3b2a-5be7-bdec-93c7e6e126be,8,2,0,3,7,0,1,0,0,0,0,1,2,0,0,3,0,3,0
19527,03e4148e-2b48-5151-b5b5-1551cffc9d94,4,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11244,dce0b6d2-c44b-5507-8d8e-f8119c446402,13,2,0,13,4,0,0,0,0,0,0,10,0,0,0,0,0,1,0
8297,46eb912c-d095-5af0-ab4d-ea873264c949,4,0,0,16,2,5,2,0,0,0,0,4,0,0,1,0,0,5,1
3518,b1d83b38-be57-549b-8e97-c410714150c5,19,4,0,15,11,0,0,0,0,0,0,5,8,0,0,1,0,4,1
8877,2b8026ab-2812-5534-a1f2-b7220a24dbd2,6,0,0,4,6,0,0,0,0,0,0,18,3,0,0,1,0,9,1
10289,28574bb7-67b6-535a-8bff-05e63ac16575,13,0,0,16,10,0,0,1,1,0,0,13,0,0,0,0,0,12,0
7667,de775676-a146-59a9-9412-0ba5025955f6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13940,6d5bd9c0-e5a6-5773-94ad-fd17d6c2f3ea,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15896,dc1bfbf5-c009-5e03-973d-dfabaff2dd41,12,1,0,5,4,0,0,0,0,0,0,8,1,0,0,0,0,2,0
12483,c2dddf0d-b44f-5b77-bcaf-b1b5f65a7768,3,1,2,1,3,0,0,0,0,0,0,8,4,0,0,0,0,6,0
17639,10b7eeff-a114-57ad-b0f2-4908d8c5a194,4,0,6,18,24,1,0,0,0,0,0,16,1,0,0,2,0,23,0
19776,23efc819-1dd5-52e0-b1ad-5c7cc78ea4e0,1,2,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0
5535,6e712d6a-b2f8-5d63-ab09-c85c60b37992,1,1,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,2,1
18147,415409ff-d94d-5054-b783-f737dd85114d,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0
12311,0b303377-2578-512e-ad15-56434f0143c8,0,0,0,2,1,0,0,0,0,0,0,29,0,0,15,0,0,3,0
4483,8a991cc2-5fe7-50b0-946c-96b520f8032b,13,3,1,14,13,6,3,0,0,1,0,87,2,0,5,1,0,112,1
15318,6a41032a-8a59-5fac-8b85-0e18a58fb58f,4,3,2,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11771,81d8ea60-37af-563e-8030-7f3679f119bf,3,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1636,70911257-b967-51a1-a995-bb1551922b90,8,0,1,8,6,0,0,0,0,1,0,10,0,0,0,0,0,0,1
926,20eac4f3-9cce-5dc7-b5b7-a5f4f29f15ae,5,5,0,7,2,2,0,0,0,0,0,9,0,0,0,2,0,13,1
10118,8b419558-91f6-5d03-88e5-9898a3bd1353,8,9,0,14,15,1,0,0,0,0,0,3,0,5,0,0,0,2,0
15015,1f885295-039f-57fc-ae5a-05fdb6596c24,1,0,1,3,1,0,1,0,0,0,0,4,1,0,0,0,0,3,0
14903,23a2f38d-6676-5465-a626-c5be4ee576e6,15,4,0,4,15,0,0,1,0,0,0,9,1,0,0,0,0,6,0
11807,39f1e95c-eee6-5b7d-a186-df3ec08b2ccc,8,0,0,0,5,0,0,1,0,0,0,8,0,0,0,0,0,3,0
4256,997039aa-e734-5fd1-a413-67566ebbe959,17,1,0,9,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1
12051,0ddddd52-19ea-52e7-9db6-b091c4d0f27d,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0
16241,6610711d-bbac-5ef2-86f3-5758cf332fe0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18617,33faa2d2-b1b4-520b-b5f7-24fe5176fe21,3,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0
9946,80f0b2e4-303f-5fc6-87d8-d3079374ad3c,2,0,0,2,2,1,0,0,0,0,0,2,1,0,0,1,0,12,1
4665,49914fe1-6c05-58b6-958d-8f77dc45d528,53,4,0,18,16,0,4,0,0,0,0,63,6,1,1,3,0,51,1
10975,d4614eda-9d74-5d54-b8ca-9800e153bf7a,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,3,0
9163,a20bb3d5-7b46-5f8e-92cc-7e80e16f7d3a,1,1,2,9,8,0,0,0,0,0,0,2,0,0,0,1,0,19,1
10532,bca4b036-4055-5d62-80cd-2e210ee755dd,9,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0
1082,e0be316a-7423-580a-8932-18696834bf57,7,0,0,5,0,0,0,0,0,0,0,4,0,0,8,3,0,10,1
